Order_ID,Order_Date,Customer_ID,Gender,City,State,Country,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Ship_Date,Ship_Mode,Order_Status,Year,Month_Name,Month_NO,Profit_Margin
140,06-01-2023,CUST4454,Male,Kolkata,West Bengal,India,PROD801,Power Bank,Electronics,4,13436,10,48369.6,10925.31,Net Banking,12-01-2023,Standard,Returned,2023,January,1,22.58714151
141,06-01-2023,CUST5505,Male,Mumbai,Maharashtra,India,PROD776,Earphones,Electronics,4,23376,15,79478.4,5935.75,Net Banking,11-01-2023,Standard,Delivered,2023,January,1,7.468381346
142,06-01-2023,CUST9864,Male,Mumbai,Maharashtra,India,PROD951,Television,Electronics,1,43391,5,41221.45,2854.74,Net Banking,11-01-2023,Same Day,Delivered,2023,January,1,6.925375017
143,06-01-2023,CUST1184,Male,Mumbai,Maharashtra,India,PROD778,Power Bank,Electronics,1,3126,10,2813.4,367.44,Net Banking,11-01-2023,Standard,Returned,2023,January,1,13.06035402
144,06-01-2023,CUST7269,Male,Pune,Maharashtra,India,PROD159,Laptop,Electronics,1,34212,10,30790.8,1544.25,UPI,11-01-2023,Same Day,Cancelled,2023,January,1,5.015296777
145,06-01-2023,CUST2314,Female,Pune,Maharashtra,India,PROD594,Mobile,Electronics,4,35325,15,120105,29546.85,Cash on Delivery,08-01-2023,Express,Cancelled,2023,January,1,24.60084926
146,06-01-2023,CUST4324,Female,Hyderabad,Telangana,India,PROD366,Backpack,Fashion,4,48326,5,183638.8,28078.89,UPI,09-01-2023,Standard,Shipped,2023,January,1,15.29028179
147,06-01-2023,CUST5254,Female,Hyderabad,Telangana,India,PROD126,Television,Electronics,2,23432,10,42177.6,4994.9,Debit Card,12-01-2023,Express,Delivered,2023,January,1,11.84254201
148,06-01-2023,CUST2290,Male,Bengaluru,Karnataka,India,PROD359,Shoes,Fashion,3,10824,15,27601.2,4644.66,UPI,08-01-2023,Same Day,Returned,2023,January,1,16.82774662
149,06-01-2023,CUST7076,Male,Mumbai,Maharashtra,India,PROD100,Mobile,Electronics,1,2646,20,2116.8,481.57,Cash on Delivery,09-01-2023,Standard,Cancelled,2023,January,1,22.74990552
150,06-01-2023,CUST2934,Male,Pune,Maharashtra,India,PROD177,T-shirt,Fashion,3,29562,10,79817.4,17024.13,Cash on Delivery,12-01-2023,Same Day,Shipped,2023,January,1,21.32884559
151,06-01-2023,CUST9390,Male,Chennai,Tamil Nadu,India,PROD978,Refrigerator,Electronics,3,20365,10,54985.5,5492.86,Debit Card,12-01-2023,Standard,Cancelled,2023,January,1,9.989651817
152,06-01-2023,CUST6079,Female,Bengaluru,Karnataka,India,PROD401,Refrigerator,Electronics,1,23593,0,23593,2208.16,Cash on Delivery,12-01-2023,Same Day,Returned,2023,January,1,9.359386259
153,06-01-2023,CUST6165,Male,Chennai,Tamil Nadu,India,PROD390,Refrigerator,Electronics,2,46107,10,82992.6,6928.92,UPI,10-01-2023,Standard,Returned,2023,January,1,8.34884074
154,06-01-2023,CUST1864,Female,Kolkata,West Bengal,India,PROD344,Laptop,Electronics,1,5730,0,5730,862.74,Credit Card,10-01-2023,Express,Cancelled,2023,January,1,15.0565445
155,06-01-2023,CUST2713,Female,Kolkata,West Bengal,India,PROD463,Television,Electronics,3,3450,15,8797.5,1664.96,Debit Card,07-01-2023,Express,Cancelled,2023,January,1,18.92537653
156,06-01-2023,CUST1261,Female,Kolkata,West Bengal,India,PROD728,Backpack,Fashion,3,19881,0,59643,9824.94,UPI,11-01-2023,Same Day,Delivered,2023,January,1,16.47291384
157,06-01-2023,CUST8744,Female,Pune,Maharashtra,India,PROD138,Refrigerator,Electronics,4,29101,5,110583.8,21259.92,Credit Card,11-01-2023,Standard,Delivered,2023,January,1,19.2251668
158,06-01-2023,CUST4617,Female,Pune,Maharashtra,India,PROD283,T-shirt,Fashion,2,6781,20,10849.6,2523.36,UPI,08-01-2023,Standard,Shipped,2023,January,1,23.25763162
159,06-01-2023,CUST7719,Female,Chennai,Tamil Nadu,India,PROD170,Laptop,Electronics,4,3350,20,10720,1007.45,Debit Card,07-01-2023,Same Day,Delivered,2023,January,1,9.397854478
160,06-01-2023,CUST5795,Male,Pune,Maharashtra,India,PROD572,Shoes,Fashion,4,11447,0,45788,7756.43,Debit Card,08-01-2023,Standard,Returned,2023,January,1,16.93987508
161,06-01-2023,CUST6979,Male,Mumbai,Maharashtra,India,PROD730,Backpack,Fashion,3,39983,5,113951.55,24797.37,Cash on Delivery,11-01-2023,Same Day,Returned,2023,January,1,21.76132751
162,06-01-2023,CUST4106,Female,Kolkata,West Bengal,India,PROD142,Mobile,Electronics,3,48999,5,139647.15,17393.02,Cash on Delivery,08-01-2023,Same Day,Cancelled,2023,January,1,12.4549767
163,06-01-2023,CUST1948,Female,Kolkata,West Bengal,India,PROD450,Earphones,Electronics,4,9265,0,37060,2512.65,Credit Card,10-01-2023,Same Day,Delivered,2023,January,1,6.77995143
164,06-01-2023,CUST3898,Female,Mumbai,Maharashtra,India,PROD845,Washing Machine,Electronics,4,16773,0,67092,14227.43,Debit Card,12-01-2023,Same Day,Returned,2023,January,1,21.20585167
165,06-01-2023,CUST7145,Male,Chennai,Tamil Nadu,India,PROD576,Mobile,Electronics,4,37703,5,143271.4,17364.97,Credit Card,07-01-2023,Express,Cancelled,2023,January,1,12.12033246
166,07-01-2023,CUST2952,Female,Mumbai,Maharashtra,India,PROD996,Mobile,Electronics,1,7929,5,7532.55,400.32,UPI,08-01-2023,Express,Delivered,2023,January,1,5.314534918
167,07-01-2023,CUST1319,Male,Delhi,Delhi,India,PROD865,Shoes,Fashion,1,7842,20,6273.6,1431.07,Cash on Delivery,09-01-2023,Express,Cancelled,2023,January,1,22.81098572
168,07-01-2023,CUST8334,Female,Mumbai,Maharashtra,India,PROD694,Television,Electronics,1,34026,0,34026,4892.71,UPI,11-01-2023,Express,Shipped,2023,January,1,14.37932757
169,07-01-2023,CUST3380,Male,Bengaluru,Karnataka,India,PROD409,Television,Electronics,4,6785,10,24426,3573.69,Debit Card,13-01-2023,Express,Cancelled,2023,January,1,14.63068042
170,07-01-2023,CUST4902,Male,Mumbai,Maharashtra,India,PROD545,Washing Machine,Electronics,2,27971,15,47550.7,2474.28,Debit Card,11-01-2023,Express,Shipped,2023,January,1,5.203456521
171,07-01-2023,CUST1173,Female,Hyderabad,Telangana,India,PROD441,Shoes,Fashion,1,5155,5,4897.25,720.84,Credit Card,09-01-2023,Same Day,Cancelled,2023,January,1,14.71928123
172,07-01-2023,CUST4800,Male,Chennai,Tamil Nadu,India,PROD782,Charger,Electronics,1,34802,10,31321.8,6788.54,Cash on Delivery,11-01-2023,Standard,Cancelled,2023,January,1,21.6735309
173,07-01-2023,CUST3798,Female,Kolkata,West Bengal,India,PROD255,Shoes,Fashion,3,35479,20,85149.6,7413.42,Net Banking,08-01-2023,Same Day,Cancelled,2023,January,1,8.706347417
174,07-01-2023,CUST2192,Female,Hyderabad,Telangana,India,PROD569,T-shirt,Fashion,4,24516,0,98064,22960.38,Cash on Delivery,08-01-2023,Standard,Delivered,2023,January,1,23.41366862
175,07-01-2023,CUST1708,Male,Delhi,Delhi,India,PROD753,Backpack,Fashion,2,17869,0,35738,8805.83,UPI,13-01-2023,Same Day,Delivered,2023,January,1,24.63996306
176,07-01-2023,CUST6040,Male,Chennai,Tamil Nadu,India,PROD192,Charger,Electronics,3,2148,5,6121.8,918.54,Cash on Delivery,08-01-2023,Same Day,Shipped,2023,January,1,15.00441047
177,07-01-2023,CUST2157,Male,Bengaluru,Karnataka,India,PROD765,Washing Machine,Electronics,3,49942,10,134843.4,26748.61,Debit Card,13-01-2023,Express,Delivered,2023,January,1,19.83679587
178,07-01-2023,CUST1692,Male,Delhi,Delhi,India,PROD509,Backpack,Fashion,4,7631,10,27471.6,5229.01,Cash on Delivery,08-01-2023,Express,Returned,2023,January,1,19.034239
179,07-01-2023,CUST6038,Female,Bengaluru,Karnataka,India,PROD568,Washing Machine,Electronics,1,8766,0,8766,2028.64,Credit Card,11-01-2023,Same Day,Delivered,2023,January,1,23.14214009
180,07-01-2023,CUST1193,Male,Chennai,Tamil Nadu,India,PROD900,Shoes,Fashion,3,32314,10,87247.8,15292,Cash on Delivery,08-01-2023,Same Day,Returned,2023,January,1,17.52708951
181,07-01-2023,CUST1760,Female,Pune,Maharashtra,India,PROD326,Earphones,Electronics,2,4479,10,8062.2,667.82,Debit Card,08-01-2023,Express,Cancelled,2023,January,1,8.283346977
182,07-01-2023,CUST7897,Female,Pune,Maharashtra,India,PROD522,T-shirt,Fashion,1,3742,0,3742,422.14,Net Banking,12-01-2023,Standard,Returned,2023,January,1,11.28113308
183,07-01-2023,CUST5832,Male,Mumbai,Maharashtra,India,PROD920,T-shirt,Fashion,2,23463,10,42233.4,3022.34,Credit Card,13-01-2023,Same Day,Cancelled,2023,January,1,7.156279153
184,07-01-2023,CUST7745,Male,Kolkata,West Bengal,India,PROD491,Mobile,Electronics,3,47553,10,128393.1,28251.31,Credit Card,13-01-2023,Standard,Cancelled,2023,January,1,22.00376033
185,07-01-2023,CUST8795,Female,Bengaluru,Karnataka,India,PROD312,Backpack,Fashion,4,6763,10,24346.8,2353.64,Net Banking,12-01-2023,Express,Returned,2023,January,1,9.667143115
186,07-01-2023,CUST3960,Male,Delhi,Delhi,India,PROD438,T-shirt,Fashion,2,45702,5,86833.8,12609.82,Credit Card,12-01-2023,Standard,Delivered,2023,January,1,14.5217876
187,07-01-2023,CUST5457,Male,Mumbai,Maharashtra,India,PROD124,Backpack,Fashion,4,7821,10,28155.6,4035.91,Net Banking,11-01-2023,Same Day,Cancelled,2023,January,1,14.3343065
188,07-01-2023,CUST3244,Male,Bengaluru,Karnataka,India,PROD552,Notebook,Stationery,4,41619,15,141504.6,30835.02,Net Banking,11-01-2023,Standard,Shipped,2023,January,1,21.79082517
189,07-01-2023,CUST4546,Male,Mumbai,Maharashtra,India,PROD185,Laptop,Electronics,1,41289,0,41289,5164.93,UPI,11-01-2023,Standard,Returned,2023,January,1,12.50921553
190,07-01-2023,CUST3409,Male,Pune,Maharashtra,India,PROD777,Washing Machine,Electronics,3,38931,20,93434.4,17610.79,Debit Card,09-01-2023,Express,Cancelled,2023,January,1,18.84829356
191,07-01-2023,CUST5160,Female,Hyderabad,Telangana,India,PROD135,T-shirt,Fashion,3,10567,0,31701,5720.25,Cash on Delivery,12-01-2023,Standard,Delivered,2023,January,1,18.04438346
192,07-01-2023,CUST2339,Male,Kolkata,West Bengal,India,PROD357,Earphones,Electronics,1,38073,0,38073,8342.67,Net Banking,11-01-2023,Standard,Shipped,2023,January,1,21.91230006
193,08-01-2023,CUST5024,Female,Mumbai,Maharashtra,India,PROD917,Backpack,Fashion,4,33081,5,125707.8,13697.65,UPI,12-01-2023,Express,Cancelled,2023,January,1,10.89642011
194,08-01-2023,CUST6463,Female,Hyderabad,Telangana,India,PROD721,Earphones,Electronics,1,18362,0,18362,2617.78,UPI,12-01-2023,Express,Returned,2023,January,1,14.25650801
195,08-01-2023,CUST8131,Male,Mumbai,Maharashtra,India,PROD283,Earphones,Electronics,3,25595,10,69106.5,9314.63,Cash on Delivery,10-01-2023,Standard,Shipped,2023,January,1,13.47865975
196,08-01-2023,CUST9061,Female,Pune,Maharashtra,India,PROD516,Backpack,Fashion,4,5033,5,19125.4,3933.33,Net Banking,09-01-2023,Standard,Delivered,2023,January,1,20.56600123
197,08-01-2023,CUST5262,Male,Chennai,Tamil Nadu,India,PROD286,Notebook,Stationery,3,43773,20,105055.2,11793.41,Net Banking,10-01-2023,Same Day,Shipped,2023,January,1,11.22591742
198,08-01-2023,CUST2445,Male,Pune,Maharashtra,India,PROD491,Charger,Electronics,2,13162,10,23691.6,3805.1,UPI,09-01-2023,Same Day,Returned,2023,January,1,16.06096676
199,08-01-2023,CUST5430,Male,Mumbai,Maharashtra,India,PROD124,Power Bank,Electronics,2,49702,15,84493.4,16850.31,Net Banking,09-01-2023,Express,Returned,2023,January,1,19.94275293
200,08-01-2023,CUST8717,Female,Delhi,Delhi,India,PROD822,Earphones,Electronics,1,9987,0,9987,1270.17,Cash on Delivery,09-01-2023,Standard,Delivered,2023,January,1,12.7182337
201,08-01-2023,CUST2471,Male,Hyderabad,Telangana,India,PROD369,Earphones,Electronics,1,3613,20,2890.4,291.31,UPI,10-01-2023,Same Day,Delivered,2023,January,1,10.07853584
202,08-01-2023,CUST5910,Male,Mumbai,Maharashtra,India,PROD363,Notebook,Stationery,2,17641,10,31753.8,5590.36,Net Banking,13-01-2023,Express,Delivered,2023,January,1,17.60532598
203,08-01-2023,CUST7521,Female,Kolkata,West Bengal,India,PROD464,Laptop,Electronics,3,2262,20,5428.8,688.93,UPI,11-01-2023,Express,Cancelled,2023,January,1,12.69028146
204,08-01-2023,CUST6010,Male,Ahmedabad,Gujarat,India,PROD779,Washing Machine,Electronics,2,38130,5,72447,7978.33,Net Banking,11-01-2023,Standard,Delivered,2023,January,1,11.01264373
205,08-01-2023,CUST7176,Male,Ahmedabad,Gujarat,India,PROD954,T-shirt,Fashion,4,2321,20,7427.2,1155.11,Credit Card,11-01-2023,Standard,Delivered,2023,January,1,15.55242891
206,08-01-2023,CUST8607,Female,Delhi,Delhi,India,PROD792,Television,Electronics,2,17702,15,30093.4,3518.18,Credit Card,10-01-2023,Express,Returned,2023,January,1,11.69086909
207,08-01-2023,CUST5408,Female,Mumbai,Maharashtra,India,PROD146,Notebook,Stationery,1,28999,0,28999,6458.62,Cash on Delivery,10-01-2023,Standard,Shipped,2023,January,1,22.27187144
208,08-01-2023,CUST3449,Female,Kolkata,West Bengal,India,PROD772,T-shirt,Fashion,2,25182,15,42809.4,2482.19,UPI,14-01-2023,Standard,Shipped,2023,January,1,5.798235901
209,08-01-2023,CUST8661,Female,Hyderabad,Telangana,India,PROD752,Television,Electronics,3,43660,20,104784,6847.12,Debit Card,12-01-2023,Same Day,Shipped,2023,January,1,6.534509085
210,08-01-2023,CUST7471,Female,Bengaluru,Karnataka,India,PROD332,Mobile,Electronics,3,9362,15,23873.1,1248.99,Debit Card,12-01-2023,Standard,Cancelled,2023,January,1,5.231788079
211,08-01-2023,CUST8062,Female,Ahmedabad,Gujarat,India,PROD605,T-shirt,Fashion,2,48347,5,91859.3,20725.71,Credit Card,12-01-2023,Standard,Delivered,2023,January,1,22.56245149
212,08-01-2023,CUST1614,Male,Delhi,Delhi,India,PROD385,Earphones,Electronics,4,36805,20,117776,10877.09,Credit Card,10-01-2023,Express,Shipped,2023,January,1,9.235404497
213,08-01-2023,CUST1775,Female,Bengaluru,Karnataka,India,PROD873,Backpack,Fashion,2,22709,0,45418,9266.47,UPI,10-01-2023,Same Day,Cancelled,2023,January,1,20.40263772
214,08-01-2023,CUST9131,Male,Delhi,Delhi,India,PROD788,Mobile,Electronics,1,14196,0,14196,1996.73,Net Banking,12-01-2023,Standard,Returned,2023,January,1,14.06544097
215,08-01-2023,CUST5710,Female,Bengaluru,Karnataka,India,PROD267,Mobile,Electronics,3,22119,10,59721.3,5194.98,Cash on Delivery,10-01-2023,Standard,Shipped,2023,January,1,8.698705487
216,08-01-2023,CUST4252,Male,Bengaluru,Karnataka,India,PROD743,Earphones,Electronics,2,35636,0,71272,5785.87,Net Banking,14-01-2023,Same Day,Delivered,2023,January,1,8.118012684
217,08-01-2023,CUST2722,Male,Hyderabad,Telangana,India,PROD158,Charger,Electronics,4,27459,5,104344.2,10037.7,Credit Card,13-01-2023,Standard,Shipped,2023,January,1,9.619796788
218,08-01-2023,CUST3454,Female,Ahmedabad,Gujarat,India,PROD671,Television,Electronics,4,12174,0,48696,3547.96,UPI,11-01-2023,Same Day,Returned,2023,January,1,7.285937243
219,08-01-2023,CUST9128,Male,Pune,Maharashtra,India,PROD528,Earphones,Electronics,3,32023,15,81658.65,20106.63,Debit Card,11-01-2023,Same Day,Returned,2023,January,1,24.62278032
220,08-01-2023,CUST5263,Male,Delhi,Delhi,India,PROD350,Television,Electronics,3,43614,5,124299.9,11191.62,Debit Card,12-01-2023,Express,Cancelled,2023,January,1,9.003724058
221,09-01-2023,CUST7517,Male,Pune,Maharashtra,India,PROD907,Backpack,Fashion,3,28563,15,72835.65,10028.98,Credit Card,11-01-2023,Express,Cancelled,2023,January,1,13.76932862
222,09-01-2023,CUST6223,Male,Delhi,Delhi,India,PROD153,Washing Machine,Electronics,4,10809,10,38912.4,5372.4,Cash on Delivery,13-01-2023,Same Day,Shipped,2023,January,1,13.8063959
223,09-01-2023,CUST2645,Female,Bengaluru,Karnataka,India,PROD571,Power Bank,Electronics,1,16147,0,16147,1050.56,UPI,15-01-2023,Same Day,Shipped,2023,January,1,6.506224066
224,09-01-2023,CUST9093,Male,Ahmedabad,Gujarat,India,PROD777,Notebook,Stationery,2,27570,15,46869,2469.23,Credit Card,15-01-2023,Same Day,Returned,2023,January,1,5.268365017
225,09-01-2023,CUST3792,Female,Kolkata,West Bengal,India,PROD181,Power Bank,Electronics,2,49041,20,78465.6,15971.75,UPI,11-01-2023,Express,Delivered,2023,January,1,20.35509829
226,09-01-2023,CUST1677,Male,Pune,Maharashtra,India,PROD588,Refrigerator,Electronics,3,43935,5,125214.75,19929.88,Debit Card,15-01-2023,Same Day,Delivered,2023,January,1,15.91655935
227,09-01-2023,CUST8594,Male,Pune,Maharashtra,India,PROD395,Earphones,Electronics,3,20648,5,58846.8,6417.09,UPI,10-01-2023,Standard,Delivered,2023,January,1,10.90473909
228,09-01-2023,CUST4328,Female,Ahmedabad,Gujarat,India,PROD947,Shoes,Fashion,2,24683,0,49366,7083.63,Cash on Delivery,11-01-2023,Standard,Returned,2023,January,1,14.34920796
229,09-01-2023,CUST8195,Male,Pune,Maharashtra,India,PROD859,Charger,Electronics,4,18451,5,70113.8,11974.7,UPI,10-01-2023,Standard,Returned,2023,January,1,17.07894879
230,09-01-2023,CUST1549,Male,Chennai,Tamil Nadu,India,PROD979,Laptop,Electronics,4,39330,0,157320,18599.84,Credit Card,13-01-2023,Same Day,Cancelled,2023,January,1,11.82293415
231,09-01-2023,CUST3747,Male,Ahmedabad,Gujarat,India,PROD731,Backpack,Fashion,4,1954,0,7816,1893.51,Cash on Delivery,15-01-2023,Express,Delivered,2023,January,1,24.22607472
232,09-01-2023,CUST6826,Female,Bengaluru,Karnataka,India,PROD570,Refrigerator,Electronics,4,36088,20,115481.6,24902.86,Net Banking,14-01-2023,Same Day,Cancelled,2023,January,1,21.56435311
233,09-01-2023,CUST5605,Female,Chennai,Tamil Nadu,India,PROD585,Mobile,Electronics,2,31791,15,54044.7,12935.36,Credit Card,14-01-2023,Standard,Returned,2023,January,1,23.93455788
234,09-01-2023,CUST7488,Female,Mumbai,Maharashtra,India,PROD884,T-shirt,Fashion,4,36652,15,124616.8,28328.82,UPI,11-01-2023,Same Day,Returned,2023,January,1,22.7327455
235,09-01-2023,CUST8904,Male,Delhi,Delhi,India,PROD780,Refrigerator,Electronics,4,22829,15,77618.6,7135.23,Credit Card,15-01-2023,Same Day,Shipped,2023,January,1,9.19268062
236,09-01-2023,CUST8904,Male,Mumbai,Maharashtra,India,PROD490,Power Bank,Electronics,4,38247,0,152988,8717.67,Net Banking,13-01-2023,Same Day,Returned,2023,January,1,5.698270453
237,09-01-2023,CUST1707,Female,Delhi,Delhi,India,PROD161,Backpack,Fashion,3,22159,0,66477,13977.86,Debit Card,12-01-2023,Express,Returned,2023,January,1,21.02661071
238,09-01-2023,CUST9360,Male,Ahmedabad,Gujarat,India,PROD990,Mobile,Electronics,2,22493,20,35988.8,7134.79,Net Banking,13-01-2023,Same Day,Cancelled,2023,January,1,19.8250289
239,09-01-2023,CUST4947,Female,Pune,Maharashtra,India,PROD922,Backpack,Fashion,3,20589,20,49413.6,9817.4,Net Banking,15-01-2023,Standard,Returned,2023,January,1,19.86780967
240,09-01-2023,CUST6428,Male,Bengaluru,Karnataka,India,PROD415,Television,Electronics,2,32288,0,64576,4774.59,Debit Card,13-01-2023,Standard,Delivered,2023,January,1,7.393753097
241,09-01-2023,CUST5070,Male,Delhi,Delhi,India,PROD885,Backpack,Fashion,2,9800,5,18620,1449.76,Debit Card,15-01-2023,Standard,Shipped,2023,January,1,7.78603652
242,09-01-2023,CUST2181,Male,Kolkata,West Bengal,India,PROD560,Backpack,Fashion,2,43259,5,82192.1,9057.7,Cash on Delivery,10-01-2023,Same Day,Shipped,2023,January,1,11.02015887
243,09-01-2023,CUST9345,Male,Kolkata,West Bengal,India,PROD351,Refrigerator,Electronics,3,42807,0,128421,12936.77,Credit Card,12-01-2023,Standard,Returned,2023,January,1,10.07371847
244,09-01-2023,CUST5183,Male,Mumbai,Maharashtra,India,PROD588,Notebook,Stationery,1,9865,5,9371.75,1255.72,UPI,11-01-2023,Same Day,Returned,2023,January,1,13.39899165
245,09-01-2023,CUST9898,Female,Ahmedabad,Gujarat,India,PROD335,Backpack,Fashion,1,27834,10,25050.6,2792.55,Cash on Delivery,14-01-2023,Same Day,Cancelled,2023,January,1,11.14763718
246,09-01-2023,CUST9343,Female,Chennai,Tamil Nadu,India,PROD350,Power Bank,Electronics,1,19784,10,17805.6,2604.77,Net Banking,13-01-2023,Express,Shipped,2023,January,1,14.62893696
247,09-01-2023,CUST6957,Male,Chennai,Tamil Nadu,India,PROD266,Refrigerator,Electronics,2,29728,15,50537.6,5104.13,Net Banking,12-01-2023,Express,Returned,2023,January,1,10.09966837
248,10-01-2023,CUST1245,Male,Mumbai,Maharashtra,India,PROD244,Charger,Electronics,4,40519,15,137764.6,17902.65,Credit Card,15-01-2023,Express,Cancelled,2023,January,1,12.99510179
249,10-01-2023,CUST9579,Male,Ahmedabad,Gujarat,India,PROD662,Mobile,Electronics,2,17911,0,35822,4859.84,Debit Card,15-01-2023,Standard,Returned,2023,January,1,13.56663503
250,10-01-2023,CUST5842,Male,Ahmedabad,Gujarat,India,PROD185,Mobile,Electronics,3,30746,10,83014.2,13123.35,UPI,12-01-2023,Express,Delivered,2023,January,1,15.80856046
251,10-01-2023,CUST4446,Male,Bengaluru,Karnataka,India,PROD627,Shoes,Fashion,3,47930,5,136600.5,25309,Net Banking,16-01-2023,Express,Delivered,2023,January,1,18.52775063
252,10-01-2023,CUST3173,Female,Chennai,Tamil Nadu,India,PROD280,Power Bank,Electronics,4,4084,0,16336,3006.12,UPI,12-01-2023,Standard,Cancelled,2023,January,1,18.40181195
253,10-01-2023,CUST2319,Male,Chennai,Tamil Nadu,India,PROD102,Mobile,Electronics,2,3885,5,7381.5,596.25,Net Banking,14-01-2023,Same Day,Delivered,2023,January,1,8.077626499
254,10-01-2023,CUST9019,Male,Hyderabad,Telangana,India,PROD608,Backpack,Fashion,3,41127,0,123381,18241.75,Net Banking,14-01-2023,Express,Returned,2023,January,1,14.78489395
255,10-01-2023,CUST7867,Male,Kolkata,West Bengal,India,PROD382,Refrigerator,Electronics,4,46296,0,185184,32535.57,Debit Card,16-01-2023,Same Day,Cancelled,2023,January,1,17.56932024
